Date,Image Id,Components,Model,Pdf Type,Samples,Dimension,R2 Score,Max Error Score,N Layer,N Neurons,Epoch,Mse Score,Evs Score,Ise Score,K1 Score,Id,Best Params,Experiment Params,Pdf Param,Id Dataset
2023-10-27 18:55:26,1f973b9,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.298,0.093,4,1500000,500,0.046,0.672,0.021,0.075,15293,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 25, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(150, Tanh()), (50, Tanh()), (20, Tanh()), (10, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.02}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500], 'batch_size': [25, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(150, Tanh()), (50, Tanh()), (20, Tanh()), (10, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.02]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 18:55:51,be76f18,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.455,0.095,4,7500000,500,0.041,0.559,0.016,0.083,bd254,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 25, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(100, Tanh()), (150, Tanh()), (50, Tanh()), (10, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.02}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500], 'batch_size': [25, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(100, Tanh()), (150, Tanh()), (50, Tanh()), (10, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.02]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 18:56:38,1a24664,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.435,0.096,3,64000,500,0.042,0.64,0.017,0.076,8e566,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 25, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, Tanh()), (40, Tanh()), (20, Tanh())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.02}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500], 'batch_size': [25, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(80, Tanh()), (40, Tanh()), (20, Tanh())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.02]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 18:56:55,20b189a,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.491,0.09,3,64000,500,0.039,0.749,0.015,0.062,4aa67,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 25, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, LeakyReLU(negative_slope=0.01)), (40, LeakyReLU(negative_slope=0.01)), (20, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.02}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500], 'batch_size': [25, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(80, LeakyReLU(negative_slope=0.01)), (40, LeakyReLU(negative_slope=0.01)), (20, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.02]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 18:57:24,bf9b6ad,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.477,0.137,3,64000,500,0.04,0.581,0.016,0.076,46c1f,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 25, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, LeakyReLU(negative_slope=0.01)), (40, LeakyReLU(negative_slope=0.01)), (20, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.0}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500], 'batch_size': [25, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(80, LeakyReLU(negative_slope=0.01)), (40, LeakyReLU(negative_slope=0.01)), (20, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.0]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 18:57:38,784ae4b,8,MLP kmeans,MULTIVARIATE_1254,100,1,-0.099,0.108,3,64000,500,0.058,0.613,0.033,0.087,96ec7,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 25, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, LeakyReLU(negative_slope=0.01)), (40, LeakyReLU(negative_slope=0.01)), (20, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.1}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500], 'batch_size': [25, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(80, LeakyReLU(negative_slope=0.01)), (40, LeakyReLU(negative_slope=0.01)), (20, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.1]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 18:57:51,43d6141,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.438,0.091,3,64000,500,0.041,0.736,0.017,0.063,6f15f,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 25, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, LeakyReLU(negative_slope=0.01)), (40, LeakyReLU(negative_slope=0.01)), (20, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.05}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500], 'batch_size': [25, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(80, LeakyReLU(negative_slope=0.01)), (40, LeakyReLU(negative_slope=0.01)), (20, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.05]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 18:58:26,a148f76,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.603,0.087,3,64000,500,0.035,0.686,0.012,0.065,e7ad0,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 10, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, LeakyReLU(negative_slope=0.01)), (40, LeakyReLU(negative_slope=0.01)), (20, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.02}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500], 'batch_size': [10, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(80, LeakyReLU(negative_slope=0.01)), (40, LeakyReLU(negative_slope=0.01)), (20, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.02]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 18:58:55,c3032c4,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.428,0.128,3,64000,1000,0.042,0.505,0.017,0.091,afb5f,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 1000, 'batch_size': 10, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, LeakyReLU(negative_slope=0.01)), (40, LeakyReLU(negative_slope=0.01)), (20, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.02}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [1000], 'batch_size': [10, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(80, LeakyReLU(negative_slope=0.01)), (40, LeakyReLU(negative_slope=0.01)), (20, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.02]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 18:59:42,4cb6984,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.502,0.101,3,64000,800,0.039,0.548,0.015,0.083,9fab9,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 800, 'batch_size': 10, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, LeakyReLU(negative_slope=0.01)), (40, LeakyReLU(negative_slope=0.01)), (20, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.02}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [800], 'batch_size': [10, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(80, LeakyReLU(negative_slope=0.01)), (40, LeakyReLU(negative_slope=0.01)), (20, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.02]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:00:09,acdaec3,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.504,0.095,3,64000,400,0.039,0.654,0.015,0.071,f15c2,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 400, 'batch_size': 10, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, LeakyReLU(negative_slope=0.01)), (40, LeakyReLU(negative_slope=0.01)), (20, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.02}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [400], 'batch_size': [10, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(80, LeakyReLU(negative_slope=0.01)), (40, LeakyReLU(negative_slope=0.01)), (20, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.02]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:00:35,52c53e9,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.613,0.084,3,64000,600,0.034,0.663,0.012,0.067,5a7d5,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 600, 'batch_size': 10, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, LeakyReLU(negative_slope=0.01)), (40, LeakyReLU(negative_slope=0.01)), (20, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.02}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [600], 'batch_size': [10, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(80, LeakyReLU(negative_slope=0.01)), (40, LeakyReLU(negative_slope=0.01)), (20, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.02]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:01:13,24b93cf,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.474,0.095,4,640000,600,0.04,0.705,0.016,0.063,b578f,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 600, 'batch_size': 10, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, LeakyReLU(negative_slope=0.01)), (40, LeakyReLU(negative_slope=0.01)), (20, LeakyReLU(negative_slope=0.01)), (10, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.02}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [600], 'batch_size': [10, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(80, LeakyReLU(negative_slope=0.01)), (40, LeakyReLU(negative_slope=0.01)), (20, LeakyReLU(negative_slope=0.01)), (10, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.02]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:01:25,d31171f,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.421,0.118,4,640000,600,0.042,0.598,0.017,0.079,eee45,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 600, 'batch_size': 10, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, LeakyReLU(negative_slope=0.01)), (40, Tanh()), (20, Tanh()), (10, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.02}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [600], 'batch_size': [10, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(80, LeakyReLU(negative_slope=0.01)), (40, Tanh()), (20, Tanh()), (10, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.02]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:01:47,e264345,8,MLP kmeans,MULTIVARIATE_1254,100,1,-0.151,0.119,4,640000,600,0.059,0.404,0.035,0.106,6c29b,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 600, 'batch_size': 10, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(10, LeakyReLU(negative_slope=0.01)), (20, Tanh()), (40, Tanh()), (80, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.02}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [600], 'batch_size': [10, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(10, LeakyReLU(negative_slope=0.01)), (20, Tanh()), (40, Tanh()), (80, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.02]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:02:01,fb42b9e,8,MLP kmeans,MULTIVARIATE_1254,100,1,-0.119,0.107,4,640000,500,0.058,0.249,0.034,0.127,f4f35,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 20, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(10, LeakyReLU(negative_slope=0.01)), (20, Tanh()), (40, Tanh()), (80, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.02}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500], 'batch_size': [20, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(10, LeakyReLU(negative_slope=0.01)), (20, Tanh()), (40, Tanh()), (80, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.02]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:02:15,2b663f3,8,MLP kmeans,MULTIVARIATE_1254,100,1,-0.196,0.102,4,80000,500,0.06,0.221,0.036,0.133,a7abc,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 20, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(10, LeakyReLU(negative_slope=0.01)), (20, Tanh()), (40, Tanh()), (10, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.02}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500], 'batch_size': [20, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(10, LeakyReLU(negative_slope=0.01)), (20, Tanh()), (40, Tanh()), (10, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.02]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:02:32,9f6b6f1,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.211,0.134,4,80000,500,0.049,0.5,0.024,0.097,2b01d,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 10, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(10, LeakyReLU(negative_slope=0.01)), (20, Tanh()), (40, Tanh()), (10, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.02}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500], 'batch_size': [10, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(10, LeakyReLU(negative_slope=0.01)), (20, Tanh()), (40, Tanh()), (10, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.02]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:03:11,f1ab30b,8,MLP kmeans,MULTIVARIATE_1254,100,1,-0.451,0.115,4,80000,500,0.067,0.051,0.044,0.155,30200,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 10, 'lr': 0.0001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(10, LeakyReLU(negative_slope=0.01)), (20, Tanh()), (40, Tanh()), (10, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.01}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500], 'batch_size': [10, 16, 32], 'lr': [0.0001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(10, LeakyReLU(negative_slope=0.01)), (20, Tanh()), (40, Tanh()), (10, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.01]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:03:54,78380a0,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.329,0.141,4,256000,500,0.045,0.484,0.02,0.092,57513,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 10, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(64, LeakyReLU(negative_slope=0.01)), (20, Tanh()), (20, Tanh()), (10, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.01}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500], 'batch_size': [10, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(64, LeakyReLU(negative_slope=0.01)), (20, Tanh()), (20, Tanh()), (10, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.01]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
