Date,Id,Components,Model,Pdf Type,Samples,Dimension,R2 Score,Mse Score,Max Error Score,Evs Score,Ise Score,K1 Score,Best Params,Experiment Params,Epoch,Pdf Param,Id Dataset
2023-09-08 17:17:23,82b7e,32,MLP kmeans ,exponential,100,1,0.91,0.12,0.552,0.954,0.046,0.144,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 60, 'batch_size': 4, 'lr': 0.002, 'module__last_activation': 'lambda', 'module__hidden_layer': [(64, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [60, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.002, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(64, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",60,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:23:37,81d3e,32,MLP kmeans ,exponential,100,1,0.897,0.128,0.644,0.905,0.053,0.036,"{'batch_size': 8, 'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'lr': 0.005, 'max_epochs': 60, 'module__dropout': 0.3, 'module__hidden_layer': [(128, ReLU()), (128, ReLU()), (128, ReLU())], 'module__last_activation': 'lambda', 'optimizer': <class 'torch.optim.adam.Adam'>}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [60, 40, 50], 'batch_size': [4, 8], 'lr': [0.001, 0.0015, 0.002, 0.005], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(64, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",60,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:34:07,ba723,32,MLP kmeans ,exponential,100,1,0.911,0.119,0.579,0.949,0.045,0.087,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 60, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(64, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [60, 40, 50], 'batch_size': [4, 8], 'lr': [0.001, 0.0015, 0.002, 0.005], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(64, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",60,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:56:30,1162b,4,MLP random ,exponential,100,1,0.759,0.196,1.076,0.759,0.123,0.132,"{'batch_size': 4, 'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'lr': 0.005, 'max_epochs': 70, 'module__dropout': 0.1, 'module__hidden_layer': [(64, Tanh()), (32, Tanh()), (128, ReLU())], 'module__last_activation': 'lambda', 'optimizer': <class 'torch.optim.adam.Adam'>}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [70, 30, 50], 'batch_size': [4, 8], 'lr': [0.001, 0.0015, 0.002, 0.005], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(64, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",70,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-09 01:31:17,26683,4,MLP random ,exponential,100,1,0.954,0.086,0.328,0.97,0.024,0.134,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 70, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(64, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [70, 30, 50], 'batch_size': [4, 8], 'lr': [0.001, 0.0015, 0.002, 0.005], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(64, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",70,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-09 01:37:17,534f1,32,MLP random ,exponential,100,1,0.759,0.196,0.953,0.762,0.123,0.153,"{'batch_size': 4, 'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'lr': 0.005, 'max_epochs': 70, 'module__dropout': 0.1, 'module__hidden_layer': [(64, Tanh()), (32, Tanh()), (128, ReLU())], 'module__last_activation': 'lambda', 'optimizer': <class 'torch.optim.adam.Adam'>}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [70, 30, 50], 'batch_size': [4, 8], 'lr': [0.001, 0.0015, 0.002, 0.005], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(64, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",70,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-09 02:21:36,e3542,32,MLP random ,exponential,100,1,0.944,0.095,0.309,0.964,0.029,0.181,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 70, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(64, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [70, 30, 50], 'batch_size': [4, 8], 'lr': [0.001, 0.0015, 0.002, 0.005], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(64, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",70,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-09 02:21:57,26e86,32,MLP random ,exponential,100,1,0.958,0.081,0.321,0.973,0.021,0.109,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 70, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(32, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [70, 30, 50], 'batch_size': [4, 8], 'lr': [0.001, 0.0015, 0.002, 0.005], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(32, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",70,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-09 02:22:18,999e5,32,MLP random ,exponential,100,1,0.965,0.075,0.311,0.974,0.018,0.06,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 70, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [70, 30, 50], 'batch_size': [4, 8], 'lr': [0.001, 0.0015, 0.002, 0.005], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",70,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-09 02:22:28,77484,32,MLP random ,exponential,100,1,0.967,0.073,0.404,0.969,0.017,0.03,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 70, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(8, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [70, 30, 50], 'batch_size': [4, 8], 'lr': [0.001, 0.0015, 0.002, 0.005], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(8, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",70,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-09 02:22:59,7ebe2,32,MLP random ,exponential,100,1,-0.619,0.509,0.656,0.456,0.825,0.541,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 70, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(4, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [70, 30, 50], 'batch_size': [4, 8], 'lr': [0.001, 0.0015, 0.002, 0.005], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(4, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",70,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-09 02:23:13,064b7,32,MLP random ,exponential,100,1,0.968,0.071,0.342,0.974,0.016,0.04,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 60, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [60, 30, 50], 'batch_size': [4, 8], 'lr': [0.001, 0.0015, 0.002, 0.005], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",60,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-09 02:23:23,208cd,32,MLP random ,exponential,100,1,0.97,0.07,0.387,0.972,0.015,0.019,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 50, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 30, 50], 'batch_size': [4, 8], 'lr': [0.001, 0.0015, 0.002, 0.005], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",50,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-09 02:24:19,b6366,32,MLP random ,exponential,100,1,0.963,0.077,0.29,0.974,0.019,0.072,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 40, 'batch_size': 4, 'lr': 0.002, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [40, 30, 50], 'batch_size': [4, 8], 'lr': [0.002, 0.0015, 0.002, 0.005], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",40,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-09 02:24:29,2b106,32,MLP random ,exponential,100,1,0.96,0.08,0.452,0.96,0.021,0.01,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 40, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [40, 30, 50], 'batch_size': [4, 8], 'lr': [0.001, 0.0015, 0.002, 0.005], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",40,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-09 02:24:40,dbce9,32,MLP random ,exponential,100,1,0.963,0.076,0.3,0.974,0.019,0.067,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 50, 'batch_size': 4, 'lr': 0.0015, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 30, 50], 'batch_size': [4, 8], 'lr': [0.0015, 0.0015, 0.002, 0.005], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",50,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-09 02:26:09,df5ab,32,GMM random,logistic,100,1,0.134,0.033,0.164,0.134,206.802,0.552,None,None,0,"[[{'type': 'logistic', 'mean': 20, 'scale': 0.5, 'weight': 0.4}, {'type': 'logistic', 'mean': 10, 'scale': 4, 'weight': 0.4}, {'type': 'logistic', 'mean': 30, 'scale': 1, 'weight': 0.2}]]",bbcdf
2023-09-09 02:26:12,5cd70,32,MLP random ,logistic,100,1,-7.002,0.101,0.306,-6.801,0.379,9.588,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 50, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 30, 50], 'batch_size': [4, 8], 'lr': [0.001, 0.0015, 0.002, 0.005], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",50,"[[{'type': 'logistic', 'mean': 20, 'scale': 0.5, 'weight': 0.4}, {'type': 'logistic', 'mean': 10, 'scale': 4, 'weight': 0.4}, {'type': 'logistic', 'mean': 30, 'scale': 1, 'weight': 0.2}]]",bbcdf
2023-09-09 02:26:50,2215f,32,MLP kmeans ,logistic,100,1,-6.891,0.1,0.304,-6.701,0.374,9.719,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 50, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 30, 50], 'batch_size': [4, 8], 'lr': [0.001, 0.0015, 0.002, 0.005], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",50,"[[{'type': 'logistic', 'mean': 20, 'scale': 0.5, 'weight': 0.4}, {'type': 'logistic', 'mean': 10, 'scale': 4, 'weight': 0.4}, {'type': 'logistic', 'mean': 30, 'scale': 1, 'weight': 0.2}]]",bbcdf
2023-09-09 02:27:28,26cbb,32,MLP kmeans ,logistic,100,1,-3.57,0.076,0.23,-3.569,0.216,12.289,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 90, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [90, 30, 50], 'batch_size': [4, 8], 'lr': [0.001, 0.0015, 0.002, 0.005], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",90,"[[{'type': 'logistic', 'mean': 20, 'scale': 0.5, 'weight': 0.4}, {'type': 'logistic', 'mean': 10, 'scale': 4, 'weight': 0.4}, {'type': 'logistic', 'mean': 30, 'scale': 1, 'weight': 0.2}]]",bbcdf
2023-09-09 02:27:50,5b276,16,GMM random,logistic,100,1,0.133,0.033,0.164,0.134,206.774,0.552,None,None,0,"[[{'type': 'logistic', 'mean': 20, 'scale': 0.5, 'weight': 0.4}, {'type': 'logistic', 'mean': 10, 'scale': 4, 'weight': 0.4}, {'type': 'logistic', 'mean': 30, 'scale': 1, 'weight': 0.2}]]",bbcdf
2023-09-09 02:28:04,74d4b,16,MLP kmeans ,logistic,100,1,-3.578,0.076,0.229,-3.577,0.217,11.905,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 90, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [90, 30, 50], 'batch_size': [4, 8], 'lr': [0.001, 0.0015, 0.002, 0.005], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",90,"[[{'type': 'logistic', 'mean': 20, 'scale': 0.5, 'weight': 0.4}, {'type': 'logistic', 'mean': 10, 'scale': 4, 'weight': 0.4}, {'type': 'logistic', 'mean': 30, 'scale': 1, 'weight': 0.2}]]",bbcdf
2023-09-09 14:54:53,b50b7,16,MLP kmeans ,logistic,100,1,-26.959,0.188,0.479,-22.903,1.324,5.501,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 10, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [10, 100, 1000], 'batch_size': [4, 8, 16], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",10,"[[{'type': 'logistic', 'mean': 20, 'scale': 0.5, 'weight': 0.4}, {'type': 'logistic', 'mean': 10, 'scale': 4, 'weight': 0.4}, {'type': 'logistic', 'mean': 30, 'scale': 1, 'weight': 0.2}]]",bbcdf
