Date,Image Id,Components,Model,Pdf Type,Samples,Dimension,R2 Score,Mse Score,Max Error Score,Evs Score,Ise Score,K1 Score,Id,Best Params,Experiment Params,Epoch,Pdf Param,Id Dataset
2023-10-26 18:17:22,1b3ab10,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.516,0.038,0.15,0.523,0.015,0.104,bd727,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (64, Tanh()), (64, Tanh()), (32, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (64, Tanh()), (64, Tanh()), (32, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",500,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-26 18:17:45,ea40833,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.001,0.055,0.151,0.149,0.03,0.134,7477d,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (64, Tanh()), (64, Tanh()), (64, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (64, Tanh()), (64, Tanh()), (64, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",500,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-26 18:18:10,c0f2fe5,8,MLP kmeans,MULTIVARIATE_1254,200,1,0.775,0.027,0.149,0.777,0.007,0.034,601db,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (64, Tanh()), (64, Tanh()), (32, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (64, Tanh()), (64, Tanh()), (32, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",300,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-26 18:18:39,1e1fa23,8,MLP kmeans,MULTIVARIATE_1254,200,1,0.754,0.028,0.148,0.764,0.008,0.036,fcc93,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, Tanh()), (64, Tanh()), (32, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, Tanh()), (64, Tanh()), (32, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",300,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-26 18:19:01,81a9404,16,MLP kmeans,MULTIVARIATE_1254,200,1,0.676,0.032,0.107,0.772,0.01,0.042,72ff2,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, Tanh()), (64, Tanh()), (32, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, Tanh()), (64, Tanh()), (32, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",300,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-26 18:19:18,d6c6a4b,32,MLP kmeans,MULTIVARIATE_1254,200,1,0.206,0.05,0.179,0.306,0.025,0.091,1f55e,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, Tanh()), (64, Tanh()), (32, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, Tanh()), (64, Tanh()), (32, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",300,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-26 18:19:39,a561289,32,MLP kmeans,MULTIVARIATE_1254,400,1,0.859,0.021,0.144,0.859,0.005,0.035,23666,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, Tanh()), (64, Tanh()), (32, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, Tanh()), (64, Tanh()), (32, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",300,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 18:20:46,4e76e35,8,MLP kmeans,MULTIVARIATE_1254,400,1,0.865,0.021,0.129,0.866,0.004,0.018,3c491,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, Tanh()), (64, Tanh()), (32, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, Tanh()), (64, Tanh()), (32, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",300,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 18:21:42,53ca288,8,MLP kmeans,MULTIVARIATE_1254,400,1,0.837,0.023,0.1,0.837,0.005,0.019,42ee5,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, Tanh()), (64, Tanh()), (64, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, Tanh()), (64, Tanh()), (64, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",300,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 18:22:21,b5d28aa,32,MLP kmeans,MULTIVARIATE_1254,400,1,0.841,0.023,0.162,0.842,0.005,0.045,49f0d,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, Tanh()), (64, Tanh()), (64, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, Tanh()), (64, Tanh()), (64, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",300,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 18:22:55,9bdc41e,32,GMM kmeans,MULTIVARIATE_1254,400,1,-0.006,0.057,0.288,-0.006,97.214,0.163,a4f28,None,None,0,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 18:23:50,53b1120,32,MLP kmeans,MULTIVARIATE_1254,400,1,0.849,0.022,0.048,0.851,0.005,0.04,c0b40,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, Tanh()), (64, Tanh()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, Tanh()), (64, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",300,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 18:24:23,4978050,32,MLP kmeans,MULTIVARIATE_1254,400,1,0.896,0.018,0.061,0.899,0.003,0.021,e95a4,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",300,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 18:24:51,15336bc,32,MLP kmeans,MULTIVARIATE_1254,400,1,0.946,0.013,0.049,0.947,0.002,0.009,d9dee,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, Tanh()), (32, Tanh()), (8, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, Tanh()), (32, Tanh()), (8, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",300,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 18:25:23,14bdccf,32,MLP kmeans,MULTIVARIATE_1254,400,1,0.915,0.016,0.152,0.921,0.003,0.014,2b744,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, Tanh()), (16, Tanh()), (8, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, Tanh()), (16, Tanh()), (8, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",300,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 18:26:00,1d07e2b,32,MLP kmeans,MULTIVARIATE_1254,400,1,0.876,0.02,0.14,0.919,0.004,0.017,05a8a,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, Tanh()), (16, Tanh()), (4, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, Tanh()), (16, Tanh()), (4, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",300,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 18:26:30,5d7f50e,32,MLP kmeans,MULTIVARIATE_1254,400,1,0.946,0.013,0.051,0.949,0.002,0.009,af4d8,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 250, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, Tanh()), (32, Tanh()), (8, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [250], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, Tanh()), (32, Tanh()), (8, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",250,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 18:26:57,e379bb4,32,MLP kmeans,MULTIVARIATE_1254,400,1,0.93,0.015,0.05,0.942,0.002,0.013,b5ef0,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 200, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, Tanh()), (32, Tanh()), (8, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [200], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, Tanh()), (32, Tanh()), (8, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2, 0.1]}",200,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 18:27:29,0ec9fd9,32,MLP kmeans,MULTIVARIATE_1254,400,1,0.946,0.013,0.049,0.947,0.002,0.009,3b5e9,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, Tanh()), (32, Tanh()), (8, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, Tanh()), (32, Tanh()), (8, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",300,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 18:27:58,fc8798f,32,MLP kmeans,MULTIVARIATE_1254,400,1,0.946,0.013,0.049,0.947,0.002,0.009,3d9f9,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, Tanh()), (32, Tanh()), (8, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.5}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, Tanh()), (32, Tanh()), (8, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.5, 0.1]}",300,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 18:28:19,64fe57b,32,MLP kmeans,MULTIVARIATE_1254,400,1,0.85,0.022,0.045,0.93,0.005,0.019,de142,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, Tanh()), (32, Tanh()), (8, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.0}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, Tanh()), (32, Tanh()), (8, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.0, 0.1]}",149,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
